"device_name";"start_date_time";"end_date_time";"actual_start_time";"actual_end_time";"time_slot";"date";"production_output";"start_counter_value";"end_counter_value";"readings_count";"reset_count";"pre_reset_sum"
"Machine1";"2025-03-29 12:30:00";"2025-03-29 13:30:00";"2025-03-29 12:30:00";"2025-03-29 13:29:00";"12:30-13:30";"March 29, 2025";988.0;18388475.2;18389463.2;59;0;0
"Machine1";"2025-03-29 13:30:00";"2025-03-29 14:30:00";"2025-03-29 13:30:00";"2025-03-29 14:29:00";"13:30-14:30";"March 29, 2025";1379.2;18389463.2;18390842.4;59;0;0
"Machine1";"2025-03-29 14:30:00";"2025-03-29 15:30:00";"2025-03-29 14:32:00";"2025-03-29 15:29:00";"14:30-15:30";"March 29, 2025";1415.2;18390913.6;18392328.8;57;0;0
"Machine1";"2025-03-29 15:30:00";"2025-03-29 16:30:00";"2025-03-29 15:30:00";"2025-03-29 16:29:00";"15:30-16:30";"March 29, 2025";1285.6;18392355.2;18393640.8;59;0;0
"Machine1";"2025-03-29 16:30:00";"2025-03-29 17:30:00";"2025-03-29 16:30:00";"2025-03-29 17:29:00";"16:30-17:30";"March 29, 2025";1266.4;18393664.0;18394930.4;59;0;0
"Machine1";"2025-03-29 17:30:00";"2025-03-29 18:30:00";"2025-03-29 17:30:00";"2025-03-29 18:29:00";"17:30-18:30";"March 29, 2025";784.8;18394952.0;18395736.8;59;0;0
"Machine1";"2025-03-29 18:30:00";"2025-03-29 19:30:00";"2025-03-29 18:30:00";"2025-03-29 19:29:00";"18:30-19:30";"March 29, 2025";368.0;18395761.6;18396129.6;59;0;0
"Machine1";"2025-03-30 07:30:00";"2025-03-30 08:30:00";"2025-03-30 07:30:00";"2025-03-30 08:29:00";"07:30-08:30";"March 30, 2025";651.2;18412218.4;18412869.6;59;0;0
"Machine1";"2025-03-30 08:30:00";"2025-03-30 09:30:00";"2025-03-30 08:30:00";"2025-03-30 09:29:00";"08:30-09:30";"March 30, 2025";1144.0;18412869.6;18414013.6;59;0;0
"Machine1";"2025-03-30 09:30:00";"2025-03-30 10:30:00";"2025-03-30 09:30:00";"2025-03-30 10:29:00";"09:30-10:30";"March 30, 2025";1645.6;18414041.6;18415687.2;59;0;0
"Machine1";"2025-03-30 10:30:00";"2025-03-30 11:30:00";"2025-03-30 10:30:00";"2025-03-30 11:29:00";"10:30-11:30";"March 30, 2025";497.6;18415718.4;18416216.0;59;0;0
"Machine1";"2025-03-30 11:30:00";"2025-03-30 12:30:00";"2025-03-30 11:30:00";"2025-03-30 12:29:00";"11:30-12:30";"March 30, 2025";569.6;18416216.0;18416785.6;59;0;0
"Machine1";"2025-03-30 12:30:00";"2025-03-30 13:30:00";"2025-03-30 12:30:00";"2025-03-30 13:29:00";"12:30-13:30";"March 30, 2025";374.4;18416785.6;18417160.0;59;0;0
"Machine1";"2025-03-30 13:30:00";"2025-03-30 14:30:00";"2025-03-30 13:30:00";"2025-03-30 14:29:00";"13:30-14:30";"March 30, 2025";1383.2;18417184.8;18418568.0;59;0;0
"Machine1";"2025-03-30 14:30:00";"2025-03-30 15:30:00";"2025-03-30 14:30:00";"2025-03-30 15:29:00";"14:30-15:30";"March 30, 2025";1317.6;18418591.2;18419908.8;59;0;0
"Machine1";"2025-03-30 15:30:00";"2025-03-30 16:30:00";"2025-03-30 15:30:00";"2025-03-30 16:29:00";"15:30-16:30";"March 30, 2025";1277.6;18419931.2;18421208.8;59;0;0
"Machine1";"2025-03-30 16:30:00";"2025-03-30 17:30:00";"2025-03-30 16:30:00";"2025-03-30 17:29:00";"16:30-17:30";"March 30, 2025";1345.6;18421230.4;18422576.0;59;0;0
"Machine1";"2025-03-30 17:30:00";"2025-03-30 18:30:00";"2025-03-30 17:30:00";"2025-03-30 18:29:00";"17:30-18:30";"March 30, 2025";681.6;18422599.2;18423280.8;59;0;0
"Machine1";"2025-03-30 18:30:00";"2025-03-30 19:30:00";"2025-03-30 18:30:00";"2025-03-30 19:29:00";"18:30-19:30";"March 30, 2025";1024.0;18423308.0;18424332.0;59;0;0
"Machine1";"2025-03-31 07:30:00";"2025-03-31 08:30:00";"2025-03-31 07:30:00";"2025-03-31 08:29:00";"07:30-08:30";"March 31, 2025";1142.4;18437888.0;18439030.4;59;0;0
"Machine1";"2025-03-31 08:30:00";"2025-03-31 09:30:00";"2025-03-31 08:30:00";"2025-03-31 09:29:00";"08:30-09:30";"March 31, 2025";561.6;18439056.0;18439617.6;59;0;0
"Machine1";"2025-03-31 09:30:00";"2025-03-31 10:30:00";"2025-03-31 09:30:00";"2025-03-31 10:29:00";"09:30-10:30";"March 31, 2025";678.4;18439620.8;18440299.2;59;0;0
"Machine1";"2025-03-31 10:30:00";"2025-03-31 11:30:00";"2025-03-31 10:30:00";"2025-03-31 11:29:00";"10:30-11:30";"March 31, 2025";1720.8;18440325.6;18442046.4;59;0;0
"Machine1";"2025-03-31 11:30:00";"2025-03-31 12:30:00";"2025-03-31 11:30:00";"2025-03-31 12:29:00";"11:30-12:30";"March 31, 2025";1570.4;18442078.4;18443648.8;59;0;0
"Machine1";"2025-03-31 12:30:00";"2025-03-31 13:30:00";"2025-03-31 12:30:00";"2025-03-31 13:29:00";"12:30-13:30";"March 31, 2025";1268.8;18443670.4;18444939.2;59;0;0
"Machine1";"2025-03-31 13:30:00";"2025-03-31 14:30:00";"2025-03-31 13:30:00";"2025-03-31 14:29:00";"13:30-14:30";"March 31, 2025";1274.4;18444961.6;18446236.0;59;0;0
"Machine1";"2025-03-31 14:30:00";"2025-03-31 15:30:00";"2025-03-31 14:30:00";"2025-03-31 15:29:00";"14:30-15:30";"March 31, 2025";1290.4;18446261.6;18447552.0;59;0;0
"Machine1";"2025-03-31 15:30:00";"2025-03-31 16:30:00";"2025-03-31 15:30:00";"2025-03-31 16:29:00";"15:30-16:30";"March 31, 2025";1612.8;18447573.6;18449186.4;59;0;0
"Machine1";"2025-03-31 16:30:00";"2025-03-31 17:30:00";"2025-03-31 16:30:00";"2025-03-31 17:29:00";"16:30-17:30";"March 31, 2025";1404.8;18449216.0;18450620.8;59;0;0
"Machine1";"2025-03-31 17:30:00";"2025-03-31 18:30:00";"2025-03-31 17:30:00";"2025-03-31 18:29:00";"17:30-18:30";"March 31, 2025";323.2;18450652.0;18450975.2;59;0;0
"Machine1";"2025-03-31 18:30:00";"2025-03-31 19:30:00";"2025-03-31 18:30:00";"2025-03-31 19:29:00";"18:30-19:30";"March 31, 2025";445.6;18450975.2;18451420.8;59;0;0
"Machine1";"2025-04-01 07:30:00";"2025-04-01 08:30:00";"2025-04-01 07:30:00";"2025-04-01 08:29:00";"07:30-08:30";"April 1, 2025";584.0;18470001.6;18470585.6;59;0;0
"Machine1";"2025-04-01 08:30:00";"2025-04-01 09:30:00";"2025-04-01 08:30:00";"2025-04-01 09:29:00";"08:30-09:30";"April 1, 2025";1684.0;18470611.2;18472295.2;59;0;0
"Machine1";"2025-04-01 09:30:00";"2025-04-01 10:30:00";"2025-04-01 09:30:00";"2025-04-01 10:29:00";"09:30-10:30";"April 1, 2025";1546.4;18472324.0;18473870.4;59;0;0
"Machine1";"2025-04-01 10:30:00";"2025-04-01 11:30:00";"2025-04-01 10:30:00";"2025-04-01 11:29:00";"10:30-11:30";"April 1, 2025";1664.0;18473899.2;18475563.2;59;0;0
"Machine1";"2025-04-01 11:30:00";"2025-04-01 12:30:00";"2025-04-01 11:30:00";"2025-04-01 12:29:00";"11:30-12:30";"April 1, 2025";1517.6;18475590.4;18477108.0;59;0;0
"Machine1";"2025-04-01 12:30:00";"2025-04-01 13:30:00";"2025-04-01 12:30:00";"2025-04-01 13:29:00";"12:30-13:30";"April 1, 2025";1317.6;18477130.4;18478448.0;59;0;0
"Machine1";"2025-04-01 13:30:00";"2025-04-01 14:30:00";"2025-04-01 13:30:00";"2025-04-01 14:29:00";"13:30-14:30";"April 1, 2025";1357.6;18478470.4;18479828.0;59;0;0
"Machine1";"2025-04-01 14:30:00";"2025-04-01 15:30:00";"2025-04-01 14:30:00";"2025-04-01 15:29:00";"14:30-15:30";"April 1, 2025";1424.8;18479852.8;18481277.6;59;0;0
"Machine1";"2025-04-01 15:30:00";"2025-04-01 16:30:00";"2025-04-01 15:30:00";"2025-04-01 16:29:00";"15:30-16:30";"April 1, 2025";1394.4;18481302.4;18482696.8;59;0;0
"Machine1";"2025-04-01 16:30:00";"2025-04-01 17:30:00";"2025-04-01 16:30:00";"2025-04-01 17:29:00";"16:30-17:30";"April 1, 2025";827.2;18482711.2;18483538.4;59;0;0
"Machine1";"2025-04-01 17:30:00";"2025-04-01 18:30:00";"2025-04-01 17:30:00";"2025-04-01 18:29:00";"17:30-18:30";"April 1, 2025";1503.2;18483538.4;18485041.6;59;0;0
"Machine1";"2025-04-01 18:30:00";"2025-04-01 19:30:00";"2025-04-01 18:30:00";"2025-04-01 19:29:00";"18:30-19:30";"April 1, 2025";1638.4;18485068.8;18486707.2;59;0;0
"Machine1";"2025-04-02 07:30:00";"2025-04-02 08:30:00";"2025-04-02 07:30:00";"2025-04-02 08:29:00";"07:30-08:30";"April 2, 2025";920.8;18502236.8;18503157.6;59;0;0
"Machine1";"2025-04-02 08:30:00";"2025-04-02 09:30:00";"2025-04-02 08:30:00";"2025-04-02 09:29:00";"08:30-09:30";"April 2, 2025";1766.4;18503186.4;18504952.8;59;0;0
"Machine1";"2025-04-02 09:30:00";"2025-04-02 10:30:00";"2025-04-02 09:30:00";"2025-04-02 10:29:00";"09:30-10:30";"April 2, 2025";1314.4;18504982.4;18506296.8;59;0;0
"Machine1";"2025-04-02 10:30:00";"2025-04-02 11:30:00";"2025-04-02 10:30:00";"2025-04-02 11:29:00";"10:30-11:30";"April 2, 2025";1172.8;18506316.8;18507489.6;59;0;0
"Machine1";"2025-04-02 11:30:00";"2025-04-02 12:30:00";"2025-04-02 11:30:00";"2025-04-02 12:29:00";"11:30-12:30";"April 2, 2025";1358.4;18507519.2;18508877.6;59;0;0
"Machine1";"2025-04-02 12:30:00";"2025-04-02 13:30:00";"2025-04-02 12:30:00";"2025-04-02 13:29:00";"12:30-13:30";"April 2, 2025";726.4;18508877.6;18509604.0;59;0;0
"Machine1";"2025-04-02 13:30:00";"2025-04-02 14:30:00";"2025-04-02 13:30:00";"2025-04-02 14:29:00";"13:30-14:30";"April 2, 2025";2378.4;18509623.2;18512001.6;59;0;0
"Machine1";"2025-04-02 14:30:00";"2025-04-02 15:30:00";"2025-04-02 14:30:00";"2025-04-02 15:29:00";"14:30-15:30";"April 2, 2025";1835.2;18512050.4;18513885.6;56;0;0
"Machine1";"2025-04-02 15:30:00";"2025-04-02 16:30:00";"2025-04-02 15:30:00";"2025-04-02 16:29:00";"15:30-16:30";"April 2, 2025";1527.2;18513885.6;18515412.8;59;0;0
"Machine1";"2025-04-02 16:30:00";"2025-04-02 17:30:00";"2025-04-02 16:30:00";"2025-04-02 17:29:00";"16:30-17:30";"April 2, 2025";1054.4;18515439.2;18516493.6;58;0;0
"Machine1";"2025-04-02 17:30:00";"2025-04-02 18:30:00";"2025-04-02 17:31:00";"2025-04-02 18:29:00";"17:30-18:30";"April 2, 2025";1453.6;18516493.6;18517947.2;59;0;0
"Machine1";"2025-04-02 18:30:00";"2025-04-02 19:30:00";"2025-04-02 18:30:00";"2025-04-02 19:29:00";"18:30-19:30";"April 2, 2025";1401.6;18517977.6;18519379.2;59;0;0
"Machine1";"2025-04-03 07:30:00";"2025-04-03 08:30:00";"2025-04-03 07:30:00";"2025-04-03 08:29:00";"07:30-08:30";"April 3, 2025";1136.0;18535989.6;18537125.6;59;0;0
"Machine1";"2025-04-03 08:30:00";"2025-04-03 09:30:00";"2025-04-03 08:30:00";"2025-04-03 09:29:00";"08:30-09:30";"April 3, 2025";1463.2;18537149.6;18538612.8;59;0;0
"Machine1";"2025-04-03 09:30:00";"2025-04-03 10:30:00";"2025-04-03 09:30:00";"2025-04-03 10:29:00";"09:30-10:30";"April 3, 2025";1206.4;18538638.4;18539844.8;59;0;0
"Machine1";"2025-04-03 10:30:00";"2025-04-03 11:30:00";"2025-04-03 10:30:00";"2025-04-03 11:29:00";"10:30-11:30";"April 3, 2025";1506.4;18539864.0;18541370.4;59;0;0
"Machine1";"2025-04-03 11:30:00";"2025-04-03 12:30:00";"2025-04-03 11:30:00";"2025-04-03 12:29:00";"11:30-12:30";"April 3, 2025";1518.4;18541400.0;18542918.4;59;0;0
"Machine1";"2025-04-03 12:30:00";"2025-04-03 13:30:00";"2025-04-03 12:30:00";"2025-04-03 13:29:00";"12:30-13:30";"April 3, 2025";1516.8;18542944.8;18544461.6;59;0;0
"Machine1";"2025-04-03 13:30:00";"2025-04-03 14:30:00";"2025-04-03 13:30:00";"2025-04-03 14:29:00";"13:30-14:30";"April 3, 2025";1533.6;18544488.0;18546021.6;59;0;0
"Machine1";"2025-04-03 14:30:00";"2025-04-03 15:30:00";"2025-04-03 14:30:00";"2025-04-03 15:29:00";"14:30-15:30";"April 3, 2025";1356.8;18546048.0;18547404.8;57;0;0
"Machine1";"2025-04-03 15:30:00";"2025-04-03 16:30:00";"2025-04-03 15:30:00";"2025-04-03 16:29:00";"15:30-16:30";"April 3, 2025";450.4;18547420.8;18547871.2;54;0;0
"Machine1";"2025-04-03 16:30:00";"2025-04-03 17:30:00";"2025-04-03 16:30:00";"2025-04-03 17:29:00";"16:30-17:30";"April 3, 2025";540.0;18547871.2;18548411.2;59;0;0
"Machine1";"2025-04-03 17:30:00";"2025-04-03 18:30:00";"2025-04-03 17:30:00";"2025-04-03 18:29:00";"17:30-18:30";"April 3, 2025";1043.2;18548424.8;18549468.0;59;0;0
"Machine1";"2025-04-03 18:30:00";"2025-04-03 19:30:00";"2025-04-03 18:30:00";"2025-04-03 19:29:00";"18:30-19:30";"April 3, 2025";569.6;18549492.0;18550061.6;59;0;0
"Machine1";"2025-04-04 07:30:00";"2025-04-04 08:30:00";"2025-04-04 07:30:00";"2025-04-04 08:29:00";"07:30-08:30";"April 4, 2025";1683.2;18568032.8;18569716.0;57;0;0
"Machine1";"2025-04-04 08:30:00";"2025-04-04 09:30:00";"2025-04-04 08:30:00";"2025-04-04 09:29:00";"08:30-09:30";"April 4, 2025";1472.8;18569744.0;18571216.8;59;0;0
"Machine1";"2025-04-04 09:30:00";"2025-04-04 10:30:00";"2025-04-04 09:30:00";"2025-04-04 10:29:00";"09:30-10:30";"April 4, 2025";1104.8;18571240.0;18572344.8;59;0;0
"Machine1";"2025-04-04 10:30:00";"2025-04-04 11:30:00";"2025-04-04 10:30:00";"2025-04-04 11:29:00";"10:30-11:30";"April 4, 2025";1656.0;18572371.2;18574027.2;59;0;0
"Machine1";"2025-04-04 11:30:00";"2025-04-04 12:30:00";"2025-04-04 11:30:00";"2025-04-04 12:29:00";"11:30-12:30";"April 4, 2025";1815.2;18574056.0;18575871.2;59;0;0
"Machine1";"2025-04-04 12:30:00";"2025-04-04 13:30:00";"2025-04-04 12:30:00";"2025-04-04 13:29:00";"12:30-13:30";"April 4, 2025";660.0;18575902.4;18576562.4;59;0;0
"Machine1";"2025-04-04 13:30:00";"2025-04-04 14:30:00";"2025-04-04 13:30:00";"2025-04-04 14:29:00";"13:30-14:30";"April 4, 2025";1318.4;18576562.4;18577880.8;59;0;0
"Machine1";"2025-04-04 14:30:00";"2025-04-04 15:30:00";"2025-04-04 14:30:00";"2025-04-04 15:29:00";"14:30-15:30";"April 4, 2025";1580.8;18577907.2;18579488.0;59;0;0
"Machine1";"2025-04-04 15:30:00";"2025-04-04 16:30:00";"2025-04-04 15:30:00";"2025-04-04 16:29:00";"15:30-16:30";"April 4, 2025";1277.6;18579516.8;18580794.4;59;0;0
"Machine1";"2025-04-04 16:30:00";"2025-04-04 17:30:00";"2025-04-04 16:30:00";"2025-04-04 17:29:00";"16:30-17:30";"April 4, 2025";1239.2;18580794.4;18582033.6;55;0;0
"Machine1";"2025-04-04 17:30:00";"2025-04-04 18:30:00";"2025-04-04 17:30:00";"2025-04-04 18:29:00";"17:30-18:30";"April 4, 2025";1509.6;18582055.2;18583564.8;59;0;0
"Machine1";"2025-04-04 18:30:00";"2025-04-04 19:30:00";"2025-04-04 18:30:00";"2025-04-04 19:29:00";"18:30-19:30";"April 4, 2025";1666.4;18583591.2;18585257.6;59;0;0
"Machine1";"2025-04-05 07:30:00";"2025-04-05 08:30:00";"2025-04-05 07:30:00";"2025-04-05 08:29:00";"07:30-08:30";"April 5, 2025";225.6;18603086.4;18603312.0;59;0;0
"Machine1";"2025-04-05 08:30:00";"2025-04-05 09:30:00";"2025-04-05 08:30:00";"2025-04-05 09:29:00";"08:30-09:30";"April 5, 2025";754.4;18603340.0;18604094.4;59;0;0
"Machine1";"2025-04-05 09:30:00";"2025-04-05 10:30:00";"2025-04-05 09:30:00";"2025-04-05 10:29:00";"09:30-10:30";"April 5, 2025";603.2;18604112.8;18604716.0;59;0;0
"Machine1";"2025-04-05 10:30:00";"2025-04-05 11:30:00";"2025-04-05 10:30:00";"2025-04-05 11:29:00";"10:30-11:30";"April 5, 2025";344.8;18604716.0;18605060.8;59;0;0
"Machine1";"2025-04-05 11:30:00";"2025-04-05 12:30:00";"2025-04-05 11:30:00";"2025-04-05 12:29:00";"11:30-12:30";"April 5, 2025";1070.4;18605083.2;18606153.6;59;0;0
"Machine1";"2025-04-05 12:30:00";"2025-04-05 13:30:00";"2025-04-05 12:30:00";"2025-04-05 13:29:00";"12:30-13:30";"April 5, 2025";1232.8;18606153.6;18607386.4;59;0;0
"Machine1";"2025-04-05 13:30:00";"2025-04-05 14:30:00";"2025-04-05 13:30:00";"2025-04-05 14:29:00";"13:30-14:30";"April 5, 2025";1218.4;18607412.8;18608631.2;59;0;0
"Machine1";"2025-04-05 14:30:00";"2025-04-05 15:30:00";"2025-04-05 14:30:00";"2025-04-05 15:29:00";"14:30-15:30";"April 5, 2025";1045.6;18608663.2;18609708.8;59;0;0
"Machine1";"2025-04-05 15:30:00";"2025-04-05 16:30:00";"2025-04-05 15:30:00";"2025-04-05 16:29:00";"15:30-16:30";"April 5, 2025";1533.6;18609734.4;18611268.0;59;0;0
"Machine1";"2025-04-05 16:30:00";"2025-04-05 17:30:00";"2025-04-05 16:30:00";"2025-04-05 17:29:00";"16:30-17:30";"April 5, 2025";1422.4;18611295.2;18612717.6;59;0;0
"Machine1";"2025-04-05 17:30:00";"2025-04-05 18:30:00";"2025-04-05 17:30:00";"2025-04-05 18:29:00";"17:30-18:30";"April 5, 2025";1247.2;18612743.2;18613990.4;59;0;0
"Machine1";"2025-04-05 18:30:00";"2025-04-05 19:30:00";"2025-04-05 18:30:00";"2025-04-05 19:29:00";"18:30-19:30";"April 5, 2025";1073.6;18614012.8;18615086.4;59;0;0
"Machine1";"2025-04-06 07:30:00";"2025-04-06 08:30:00";"2025-04-06 07:30:00";"2025-04-06 08:29:00";"07:30-08:30";"April 6, 2025";1265.6;18634376.8;18635642.4;60;0;0
"Machine1";"2025-04-06 08:30:00";"2025-04-06 09:30:00";"2025-04-06 08:31:00";"2025-04-06 09:29:00";"08:30-09:30";"April 6, 2025";1518.4;18635668.0;18637186.4;59;0;0
"Machine1";"2025-04-06 09:30:00";"2025-04-06 10:30:00";"2025-04-06 09:30:00";"2025-04-06 10:29:00";"09:30-10:30";"April 6, 2025";1364.8;18637219.2;18638584.0;59;0;0
"Machine1";"2025-04-06 10:30:00";"2025-04-06 11:30:00";"2025-04-06 10:30:00";"2025-04-06 11:29:00";"10:30-11:30";"April 6, 2025";1360.0;18638607.2;18639967.2;59;0;0
"Machine1";"2025-04-06 11:30:00";"2025-04-06 12:30:00";"2025-04-06 11:30:00";"2025-04-06 12:29:00";"11:30-12:30";"April 6, 2025";1136.0;18639990.4;18641126.4;57;0;0
"Machine1";"2025-04-06 12:30:00";"2025-04-06 13:30:00";"2025-04-06 12:30:00";"2025-04-06 13:29:00";"12:30-13:30";"April 6, 2025";930.4;18641127.2;18642057.6;59;0;0
"Machine1";"2025-04-06 13:30:00";"2025-04-06 14:30:00";"2025-04-06 13:30:00";"2025-04-06 14:29:00";"13:30-14:30";"April 6, 2025";1716.8;18642088.8;18643805.6;59;0;0
"Machine1";"2025-04-06 14:30:00";"2025-04-06 15:30:00";"2025-04-06 14:30:00";"2025-04-06 15:29:00";"14:30-15:30";"April 6, 2025";256.8;18643833.6;18644090.4;58;0;0
"Machine1";"2025-04-06 15:30:00";"2025-04-06 16:30:00";"2025-04-06 15:30:00";"2025-04-06 16:29:00";"15:30-16:30";"April 6, 2025";239.2;18644090.4;18644329.6;59;0;0
"Machine1";"2025-04-06 16:30:00";"2025-04-06 17:30:00";"2025-04-06 16:30:00";"2025-04-06 17:29:00";"16:30-17:30";"April 6, 2025";152.0;18644329.6;18644481.6;59;0;0
"Machine1";"2025-04-06 17:30:00";"2025-04-06 18:30:00";"2025-04-06 17:30:00";"2025-04-06 18:29:00";"17:30-18:30";"April 6, 2025";875.2;18644509.6;18645384.8;59;0;0
"Machine1";"2025-04-06 18:30:00";"2025-04-06 19:30:00";"2025-04-06 18:30:00";"2025-04-06 19:29:00";"18:30-19:30";"April 6, 2025";157.6;18645408.8;18645566.4;59;0;0
"Machine1";"2025-04-07 07:30:00";"2025-04-07 08:30:00";"2025-04-07 07:30:00";"2025-04-07 08:29:00";"07:30-08:30";"April 7, 2025";1128.8;18662580.8;18663709.6;59;0;0
"Machine1";"2025-04-07 08:30:00";"2025-04-07 09:30:00";"2025-04-07 08:30:00";"2025-04-07 09:29:00";"08:30-09:30";"April 7, 2025";499.2;18663709.6;18664208.8;59;0;0
"Machine1";"2025-04-07 09:30:00";"2025-04-07 10:30:00";"2025-04-07 09:30:00";"2025-04-07 10:29:00";"09:30-10:30";"April 7, 2025";1188.8;18664208.8;18665397.6;59;0;0
"Machine1";"2025-04-07 10:30:00";"2025-04-07 11:30:00";"2025-04-07 10:30:00";"2025-04-07 11:29:00";"10:30-11:30";"April 7, 2025";1198.4;18665427.2;18666625.6;59;0;0
"Machine1";"2025-04-07 11:30:00";"2025-04-07 12:30:00";"2025-04-07 11:30:00";"2025-04-07 12:29:00";"11:30-12:30";"April 7, 2025";923.2;18666646.4;18667569.6;59;0;0
"Machine1";"2025-04-07 12:30:00";"2025-04-07 13:30:00";"2025-04-07 12:30:00";"2025-04-07 13:29:00";"12:30-13:30";"April 7, 2025";1004.0;18667571.2;18668575.2;59;0;0
"Machine1";"2025-04-07 13:30:00";"2025-04-07 14:30:00";"2025-04-07 13:30:00";"2025-04-07 14:29:00";"13:30-14:30";"April 7, 2025";1122.4;18668594.4;18669716.8;59;0;0
"Machine1";"2025-04-07 14:30:00";"2025-04-07 15:30:00";"2025-04-07 14:30:00";"2025-04-07 15:29:00";"14:30-15:30";"April 7, 2025";1672.8;18669747.2;18671420.0;59;0;0
"Machine1";"2025-04-07 15:30:00";"2025-04-07 16:30:00";"2025-04-07 15:30:00";"2025-04-07 16:29:00";"15:30-16:30";"April 7, 2025";1608.0;18671448.8;18673056.8;59;0;0
"Machine1";"2025-04-07 16:30:00";"2025-04-07 17:30:00";"2025-04-07 16:30:00";"2025-04-07 17:29:00";"16:30-17:30";"April 7, 2025";146.4;18673085.6;18673232.0;59;0;0
"Machine1";"2025-04-07 17:30:00";"2025-04-07 18:30:00";"2025-04-07 17:30:00";"2025-04-07 18:29:00";"17:30-18:30";"April 7, 2025";1783.2;18673261.6;18675044.8;59;0;0
"Machine1";"2025-04-07 18:30:00";"2025-04-07 19:30:00";"2025-04-07 18:30:00";"2025-04-07 19:29:00";"18:30-19:30";"April 7, 2025";1017.6;18675076.0;18676093.6;59;0;0
"Machine1";"2025-04-08 07:30:00";"2025-04-08 08:30:00";"2025-04-08 07:30:00";"2025-04-08 08:29:00";"07:30-08:30";"April 8, 2025";788.0;18694286.4;18695074.4;59;0;0
"Machine1";"2025-04-08 08:30:00";"2025-04-08 09:30:00";"2025-04-08 08:30:00";"2025-04-08 09:28:00";"08:30-09:30";"April 8, 2025";1291.2;18695097.6;18696388.8;59;0;0
"Machine1";"2025-04-08 09:30:00";"2025-04-08 10:30:00";"2025-04-08 09:30:00";"2025-04-08 10:29:00";"09:30-10:30";"April 8, 2025";1416.0;18696412.8;18697828.8;60;0;0
"Machine1";"2025-04-08 10:30:00";"2025-04-08 11:30:00";"2025-04-08 10:31:00";"2025-04-08 11:29:00";"10:30-11:30";"April 8, 2025";1325.6;18697853.6;18699179.2;59;0;0
"Machine1";"2025-04-08 11:30:00";"2025-04-08 12:30:00";"2025-04-08 11:30:00";"2025-04-08 12:29:00";"11:30-12:30";"April 8, 2025";1449.6;18699208.0;18700657.6;59;0;0
"Machine1";"2025-04-08 12:30:00";"2025-04-08 13:30:00";"2025-04-08 12:30:00";"2025-04-08 13:29:00";"12:30-13:30";"April 8, 2025";920.8;18700684.0;18701604.8;59;0;0
"Machine1";"2025-04-08 13:30:00";"2025-04-08 14:30:00";"2025-04-08 13:30:00";"2025-04-08 14:29:00";"13:30-14:30";"April 8, 2025";1444.8;18701604.8;18703049.6;59;0;0
"Machine1";"2025-04-08 14:30:00";"2025-04-08 15:30:00";"2025-04-08 14:30:00";"2025-04-08 15:29:00";"14:30-15:30";"April 8, 2025";1692.0;18703078.4;18704770.4;59;0;0
"Machine1";"2025-04-08 15:30:00";"2025-04-08 16:30:00";"2025-04-08 15:30:00";"2025-04-08 16:29:00";"15:30-16:30";"April 8, 2025";708.8;18704801.6;18705510.4;59;0;0
"Machine1";"2025-04-08 16:30:00";"2025-04-08 17:30:00";"2025-04-08 16:30:00";"2025-04-08 17:29:00";"16:30-17:30";"April 8, 2025";337.6;18705510.4;18705848.0;59;0;0
"Machine1";"2025-04-08 17:30:00";"2025-04-08 18:30:00";"2025-04-08 17:30:00";"2025-04-08 18:29:00";"17:30-18:30";"April 8, 2025";2404.0;18705848.0;18708252.0;59;0;0
"Machine1";"2025-04-08 18:30:00";"2025-04-08 19:30:00";"2025-04-08 18:30:00";"2025-04-08 19:29:00";"18:30-19:30";"April 8, 2025";2113.6;18708300.0;18710413.6;59;0;0
"Machine1";"2025-04-09 07:30:00";"2025-04-09 08:30:00";"2025-04-09 07:30:00";"2025-04-09 08:29:00";"07:30-08:30";"April 9, 2025";1141.6;18730008.0;18731149.6;59;0;0
"Machine1";"2025-04-09 08:30:00";"2025-04-09 09:30:00";"2025-04-09 08:30:00";"2025-04-09 09:29:00";"08:30-09:30";"April 9, 2025";1613.6;18731177.6;18732791.2;59;0;0
"Machine1";"2025-04-09 09:30:00";"2025-04-09 10:30:00";"2025-04-09 09:30:00";"2025-04-09 10:29:00";"09:30-10:30";"April 9, 2025";1693.6;18732819.2;18734512.8;59;0;0
"Machine1";"2025-04-09 10:30:00";"2025-04-09 11:30:00";"2025-04-09 10:30:00";"2025-04-09 11:29:00";"10:30-11:30";"April 9, 2025";1200.8;18734542.4;18735743.2;59;0;0
"Machine1";"2025-04-09 11:30:00";"2025-04-09 12:30:00";"2025-04-09 11:30:00";"2025-04-09 12:29:00";"11:30-12:30";"April 9, 2025";1418.4;18735743.2;18737161.6;59;0;0
"Machine1";"2025-04-09 12:30:00";"2025-04-09 13:30:00";"2025-04-09 12:30:00";"2025-04-09 13:29:00";"12:30-13:30";"April 9, 2025";912.0;18737188.0;18738100.0;59;0;0
"Machine1";"2025-04-09 13:30:00";"2025-04-09 14:30:00";"2025-04-09 13:30:00";"2025-04-09 14:29:00";"13:30-14:30";"April 9, 2025";598.4;18738116.0;18738714.4;59;0;0
"Machine1";"2025-04-09 14:30:00";"2025-04-09 15:30:00";"2025-04-09 14:30:00";"2025-04-09 15:29:00";"14:30-15:30";"April 9, 2025";1478.4;18738728.8;18740207.2;59;0;0
